ASSERTION	AAMDAAMFAAAAAAAAAFlA
RUN	perfectmatch.LoadTest	loadtest	1557346210828	 	3.0.2
USER	RampUpUsers	2976	END	1557346237491	1557346237495
USER	RampUpUsers	2979	START	1557346237495	1557346237495
USER	RampUpUsers	2978	START	1557346237495	1557346237495
REQUEST	2979		perfectmatch	1557346237495	1557346237498	OK	 
REQUEST	2978		perfectmatch	1557346237495	1557346237498	OK	 
USER	RampUpUsers	2979	END	1557346237495	1557346237498
USER	RampUpUsers	2978	END	1557346237495	1557346237498
USER	RampUpUsers	2980	START	1557346237506	1557346237506
USER	RampUpUsers	2981	START	1557346237506	1557346237506
REQUEST	2980		perfectmatch	1557346237506	1557346237509	OK	 
REQUEST	2981		perfectmatch	1557346237506	1557346237509	OK	 
USER	RampUpUsers	2980	END	1557346237506	1557346237509
USER	RampUpUsers	2981	END	1557346237506	1557346237509
USER	RampUpUsers	2983	START	1557346237517	1557346237517
USER	RampUpUsers	2984	START	1557346237517	1557346237517
USER	RampUpUsers	2982	START	1557346237517	1557346237517
REQUEST	2983		perfectmatch	1557346237517	1557346237520	OK	 
USER	RampUpUsers	2983	END	1557346237517	1557346237520
REQUEST	2982		perfectmatch	1557346237517	1557346237520	OK	 
REQUEST	2984		perfectmatch	1557346237517	1557346237520	OK	 
USER	RampUpUsers	2982	END	1557346237517	1557346237520
USER	RampUpUsers	2984	END	1557346237517	1557346237520
USER	RampUpUsers	2986	START	1557346237528	1557346237528
USER	RampUpUsers	2985	START	1557346237528	1557346237528
REQUEST	2986		perfectmatch	1557346237528	1557346237531	OK	 
REQUEST	2985		perfectmatch	1557346237528	1557346237531	OK	 
USER	RampUpUsers	2986	END	1557346237528	1557346237531
USER	RampUpUsers	2985	END	1557346237528	1557346237531
USER	RampUpUsers	2988	START	1557346237539	1557346237539
USER	RampUpUsers	2987	START	1557346237539	1557346237539
REQUEST	2987		perfectmatch	1557346237539	1557346237542	OK	 
REQUEST	2988		perfectmatch	1557346237539	1557346237542	OK	 
USER	RampUpUsers	2988	END	1557346237539	1557346237542
USER	RampUpUsers	2987	END	1557346237539	1557346237542
USER	RampUpUsers	2990	START	1557346237550	1557346237550
USER	RampUpUsers	2989	START	1557346237550	1557346237550
REQUEST	2990		perfectmatch	1557346237550	1557346237552	OK	 
USER	RampUpUsers	2990	END	1557346237550	1557346237553
REQUEST	2989		perfectmatch	1557346237550	1557346237553	OK	 
USER	RampUpUsers	2989	END	1557346237550	1557346237553
USER	RampUpUsers	2992	START	1557346237561	1557346237561
USER	RampUpUsers	2991	START	1557346237561	1557346237561
REQUEST	2991		perfectmatch	1557346237561	1557346237563	OK	 
USER	RampUpUsers	2991	END	1557346237561	1557346237563
REQUEST	2992		perfectmatch	1557346237561	1557346237564	OK	 
USER	RampUpUsers	2992	END	1557346237561	1557346237564
USER	RampUpUsers	2994	START	1557346237565	1557346237565
USER	RampUpUsers	2995	START	1557346237565	1557346237565
USER	RampUpUsers	2993	START	1557346237565	1557346237565
REQUEST	2995		perfectmatch	1557346237565	1557346237568	OK	 
REQUEST	2994		perfectmatch	1557346237565	1557346237568	OK	 
REQUEST	2993		perfectmatch	1557346237565	1557346237568	OK	 
USER	RampUpUsers	2995	END	1557346237565	1557346237568
USER	RampUpUsers	2994	END	1557346237565	1557346237568
USER	RampUpUsers	2993	END	1557346237565	1557346237568
USER	RampUpUsers	2996	START	1557346237576	1557346237576
USER	RampUpUsers	2997	START	1557346237576	1557346237576
REQUEST	2996		perfectmatch	1557346237576	1557346237579	OK	 
REQUEST	2997		perfectmatch	1557346237576	1557346237579	OK	 
USER	RampUpUsers	2996	END	1557346237576	1557346237579
USER	RampUpUsers	2997	END	1557346237576	1557346237579
USER	RampUpUsers	2998	START	1557346237587	1557346237587
USER	RampUpUsers	2999	START	1557346237587	1557346237587
REQUEST	2998		perfectmatch	1557346237587	1557346237590	OK	 
USER	RampUpUsers	2998	END	1557346237587	1557346237590
REQUEST	2999		perfectmatch	1557346237587	1557346237590	OK	 
USER	RampUpUsers	2999	END	1557346237587	1557346237591
USER	RampUpUsers	3000	START	1557346237598	1557346237598
USER	RampUpUsers	3001	START	1557346237598	1557346237598
REQUEST	3000		perfectmatch	1557346237598	1557346237600	OK	 
USER	RampUpUsers	3000	END	1557346237598	1557346237600
REQUEST	3001		perfectmatch	1557346237598	1557346237601	OK	 
USER	RampUpUsers	3001	END	1557346237598	1557346237601
USER	RampUpUsers	3003	START	1557346237609	1557346237609
USER	RampUpUsers	3002	START	1557346237609	1557346237609
USER	RampUpUsers	3009	START	1557346237609	1557346237609
REQUEST	3009		perfectmatch	1557346237609	1557346237612	OK	 
REQUEST	3002		perfectmatch	1557346237609	1557346237612	OK	 
REQUEST	3003		perfectmatch	1557346237609	1557346237612	OK	 
USER	RampUpUsers	3009	END	1557346237609	1557346237612
USER	RampUpUsers	3002	END	1557346237609	1557346237612
USER	RampUpUsers	3003	END	1557346237609	1557346237612
USER	RampUpUsers	3005	START	1557346237620	1557346237620
USER	RampUpUsers	3004	START	1557346237620	1557346237620
USER	RampUpUsers	3006	START	1557346237620	1557346237620
REQUEST	3005		perfectmatch	1557346237620	1557346237623	OK	 
USER	RampUpUsers	3005	END	1557346237620	1557346237623
REQUEST	3004		perfectmatch	1557346237620	1557346237623	OK	 
USER	RampUpUsers	3004	END	1557346237620	1557346237623
REQUEST	3006		perfectmatch	1557346237620	1557346237623	OK	 
USER	RampUpUsers	3006	END	1557346237620	1557346237623
USER	RampUpUsers	3008	START	1557346237625	1557346237625
USER	RampUpUsers	3007	START	1557346237625	1557346237625
REQUEST	3008		perfectmatch	1557346237625	1557346237628	OK	 
USER	RampUpUsers	3008	END	1557346237625	1557346237628
REQUEST	3007		perfectmatch	1557346237625	1557346237629	OK	 
USER	RampUpUsers	3007	END	1557346237625	1557346237629
USER	RampUpUsers	3011	START	1557346237636	1557346237636
USER	RampUpUsers	3010	START	1557346237636	1557346237636
REQUEST	3011		perfectmatch	1557346237636	1557346237639	OK	 
REQUEST	3010		perfectmatch	1557346237636	1557346237639	OK	 
USER	RampUpUsers	3010	END	1557346237636	1557346237639
USER	RampUpUsers	3011	END	1557346237636	1557346237639
USER	RampUpUsers	3012	START	1557346237647	1557346237647
USER	RampUpUsers	3013	START	1557346237647	1557346237647
REQUEST	3012		perfectmatch	1557346237647	1557346237649	OK	 
USER	RampUpUsers	3012	END	1557346237647	1557346237650
REQUEST	3013		perfectmatch	1557346237647	1557346237650	OK	 
USER	RampUpUsers	3013	END	1557346237647	1557346237650
USER	RampUpUsers	3015	START	1557346237658	1557346237658
USER	RampUpUsers	3014	START	1557346237658	1557346237658
REQUEST	3015		perfectmatch	1557346237658	1557346237661	OK	 
REQUEST	3014		perfectmatch	1557346237658	1557346237661	OK	 
USER	RampUpUsers	3014	END	1557346237658	1557346237661
USER	RampUpUsers	3015	END	1557346237658	1557346237661
USER	RampUpUsers	3016	START	1557346237669	1557346237669
USER	RampUpUsers	3017	START	1557346237669	1557346237669
USER	RampUpUsers	3018	START	1557346237669	1557346237669
REQUEST	3017		perfectmatch	1557346237669	1557346237672	OK	 
USER	RampUpUsers	3017	END	1557346237669	1557346237673
REQUEST	3018		perfectmatch	1557346237669	1557346237673	OK	 
REQUEST	3016		perfectmatch	1557346237669	1557346237673	OK	 
USER	RampUpUsers	3018	END	1557346237669	1557346237673
USER	RampUpUsers	3016	END	1557346237669	1557346237673
USER	RampUpUsers	3020	START	1557346237680	1557346237680
USER	RampUpUsers	3019	START	1557346237680	1557346237680
REQUEST	3020		perfectmatch	1557346237680	1557346237683	OK	 
REQUEST	3019		perfectmatch	1557346237680	1557346237683	OK	 
USER	RampUpUsers	3020	END	1557346237680	1557346237683
USER	RampUpUsers	3019	END	1557346237680	1557346237683
USER	RampUpUsers	3022	START	1557346237691	1557346237691
USER	RampUpUsers	3021	START	1557346237691	1557346237691
REQUEST	3021		perfectmatch	1557346237691	1557346237694	OK	 
USER	RampUpUsers	3021	END	1557346237691	1557346237694
REQUEST	3022		perfectmatch	1557346237691	1557346237694	OK	 
USER	RampUpUsers	3022	END	1557346237691	1557346237694
USER	RampUpUsers	3023	START	1557346237695	1557346237695
USER	RampUpUsers	3025	START	1557346237695	1557346237695
USER	RampUpUsers	3024	START	1557346237695	1557346237695
REQUEST	3023		perfectmatch	1557346237695	1557346237698	OK	 
REQUEST	3025		perfectmatch	1557346237695	1557346237698	OK	 
USER	RampUpUsers	3023	END	1557346237695	1557346237698
USER	RampUpUsers	3025	END	1557346237695	1557346237698
REQUEST	3024		perfectmatch	1557346237695	1557346237698	OK	 
USER	RampUpUsers	3024	END	1557346237695	1557346237698
USER	RampUpUsers	3026	START	1557346237706	1557346237706
USER	RampUpUsers	3027	START	1557346237706	1557346237706
REQUEST	3026		perfectmatch	1557346237706	1557346237708	OK	 
REQUEST	3027		perfectmatch	1557346237706	1557346237708	OK	 
USER	RampUpUsers	3027	END	1557346237706	1557346237708
USER	RampUpUsers	3026	END	1557346237706	1557346237708
USER	RampUpUsers	3028	START	1557346237717	1557346237717
USER	RampUpUsers	3029	START	1557346237717	1557346237717
REQUEST	3028		perfectmatch	1557346237717	1557346237720	OK	 
REQUEST	3029		perfectmatch	1557346237717	1557346237720	OK	 
USER	RampUpUsers	3029	END	1557346237717	1557346237720
USER	RampUpUsers	3028	END	1557346237717	1557346237720
USER	RampUpUsers	3032	START	1557346237728	1557346237728
USER	RampUpUsers	3031	START	1557346237728	1557346237728
USER	RampUpUsers	3030	START	1557346237728	1557346237728
REQUEST	3032		perfectmatch	1557346237728	1557346237731	OK	 
REQUEST	3030		perfectmatch	1557346237728	1557346237731	OK	 
USER	RampUpUsers	3032	END	1557346237728	1557346237731
USER	RampUpUsers	3030	END	1557346237728	1557346237731
REQUEST	3031		perfectmatch	1557346237728	1557346237731	OK	 
USER	RampUpUsers	3031	END	1557346237728	1557346237731
USER	RampUpUsers	3033	START	1557346237739	1557346237739
USER	RampUpUsers	3034	START	1557346237739	1557346237739
REQUEST	3033		perfectmatch	1557346237739	1557346237742	OK	 
USER	RampUpUsers	3033	END	1557346237739	1557346237742
REQUEST	3034		perfectmatch	1557346237739	1557346237742	OK	 
USER	RampUpUsers	3034	END	1557346237739	1557346237742
USER	RampUpUsers	3036	START	1557346237750	1557346237750
USER	RampUpUsers	3035	START	1557346237750	1557346237750
REQUEST	3035		perfectmatch	1557346237750	1557346237752	OK	 
REQUEST	3036		perfectmatch	1557346237750	1557346237752	OK	 
USER	RampUpUsers	3035	END	1557346237750	1557346237752
USER	RampUpUsers	3036	END	1557346237750	1557346237752
USER	RampUpUsers	3037	START	1557346237761	1557346237761
USER	RampUpUsers	3038	START	1557346237761	1557346237761
REQUEST	3037		perfectmatch	1557346237761	1557346237763	OK	 
USER	RampUpUsers	3037	END	1557346237761	1557346237763
REQUEST	3038		perfectmatch	1557346237761	1557346237764	OK	 
USER	RampUpUsers	3038	END	1557346237761	1557346237764
USER	RampUpUsers	3041	START	1557346237765	1557346237765
USER	RampUpUsers	3040	START	1557346237765	1557346237765
USER	RampUpUsers	3039	START	1557346237765	1557346237765
REQUEST	3041		perfectmatch	1557346237765	1557346237768	OK	 
USER	RampUpUsers	3041	END	1557346237765	1557346237768
REQUEST	3039		perfectmatch	1557346237765	1557346237768	OK	 
REQUEST	3040		perfectmatch	1557346237765	1557346237768	OK	 
USER	RampUpUsers	3039	END	1557346237765	1557346237768
USER	RampUpUsers	3040	END	1557346237765	1557346237768
USER	RampUpUsers	3043	START	1557346237776	1557346237776
USER	RampUpUsers	3042	START	1557346237776	1557346237776
REQUEST	3043		perfectmatch	1557346237776	1557346237778	OK	 
USER	RampUpUsers	3043	END	1557346237776	1557346237778
REQUEST	3042		perfectmatch	1557346237776	1557346237778	OK	 
USER	RampUpUsers	3042	END	1557346237776	1557346237779
USER	RampUpUsers	3045	START	1557346237787	1557346237787
USER	RampUpUsers	3044	START	1557346237787	1557346237787
REQUEST	3045		perfectmatch	1557346237787	1557346237789	OK	 
USER	RampUpUsers	3045	END	1557346237787	1557346237789
REQUEST	3044		perfectmatch	1557346237787	1557346237789	OK	 
USER	RampUpUsers	3044	END	1557346237787	1557346237790
USER	RampUpUsers	3047	START	1557346237798	1557346237798
USER	RampUpUsers	3046	START	1557346237798	1557346237798
USER	RampUpUsers	3048	START	1557346237798	1557346237798
REQUEST	3048		perfectmatch	1557346237798	1557346237801	OK	 
USER	RampUpUsers	3048	END	1557346237798	1557346237801
REQUEST	3047		perfectmatch	1557346237798	1557346237801	OK	 
REQUEST	3046		perfectmatch	1557346237798	1557346237801	OK	 
USER	RampUpUsers	3047	END	1557346237798	1557346237801
USER	RampUpUsers	3046	END	1557346237798	1557346237801
USER	RampUpUsers	3049	START	1557346237809	1557346237809
USER	RampUpUsers	3050	START	1557346237809	1557346237809
REQUEST	3050		perfectmatch	1557346237809	1557346237812	OK	 
REQUEST	3049		perfectmatch	1557346237809	1557346237812	OK	 
USER	RampUpUsers	3049	END	1557346237809	1557346237812
USER	RampUpUsers	3050	END	1557346237809	1557346237812
USER	RampUpUsers	3052	START	1557346237820	1557346237820
USER	RampUpUsers	3051	START	1557346237820	1557346237820
REQUEST	3051		perfectmatch	1557346237820	1557346237822	OK	 
USER	RampUpUsers	3051	END	1557346237820	1557346237823
REQUEST	3052		perfectmatch	1557346237820	1557346237823	OK	 
USER	RampUpUsers	3052	END	1557346237820	1557346237823
USER	RampUpUsers	3055	START	1557346237831	1557346237831
USER	RampUpUsers	3054	START	1557346237831	1557346237831
USER	RampUpUsers	3053	START	1557346237831	1557346237831
USER	RampUpUsers	3056	START	1557346237835	1557346237835
USER	RampUpUsers	3057	START	1557346237835	1557346237835
USER	RampUpUsers	3058	START	1557346237846	1557346237846
USER	RampUpUsers	3059	START	1557346237846	1557346237846
USER	RampUpUsers	3064	START	1557346237870	1557346237870
USER	RampUpUsers	3061	START	1557346237870	1557346237870
USER	RampUpUsers	3063	START	1557346237870	1557346237870
USER	RampUpUsers	3060	START	1557346237870	1557346237870
USER	RampUpUsers	3062	START	1557346237870	1557346237870
USER	RampUpUsers	3066	START	1557346237881	1557346237881
USER	RampUpUsers	3065	START	1557346237881	1557346237881
REQUEST	3054		perfectmatch	1557346237831	1557346237882	OK	 
REQUEST	3053		perfectmatch	1557346237831	1557346237882	OK	 
USER	RampUpUsers	3054	END	1557346237831	1557346237882
USER	RampUpUsers	3053	END	1557346237831	1557346237883
REQUEST	3055		perfectmatch	1557346237831	1557346237884	OK	 
REQUEST	3059		perfectmatch	1557346237846	1557346237884	OK	 
USER	RampUpUsers	3055	END	1557346237831	1557346237884
USER	RampUpUsers	3059	END	1557346237846	1557346237884
REQUEST	3061		perfectmatch	1557346237875	1557346237884	OK	 
USER	RampUpUsers	3061	END	1557346237870	1557346237885
REQUEST	3056		perfectmatch	1557346237835	1557346237885	OK	 
USER	RampUpUsers	3056	END	1557346237835	1557346237885
USER	RampUpUsers	3067	START	1557346237885	1557346237885
REQUEST	3058		perfectmatch	1557346237846	1557346237885	OK	 
USER	RampUpUsers	3058	END	1557346237846	1557346237886
USER	RampUpUsers	3068	START	1557346237885	1557346237885
REQUEST	3060		perfectmatch	1557346237875	1557346237886	OK	 
USER	RampUpUsers	3060	END	1557346237870	1557346237886
REQUEST	3064		perfectmatch	1557346237875	1557346237887	OK	 
USER	RampUpUsers	3064	END	1557346237870	1557346237887
REQUEST	3062		perfectmatch	1557346237875	1557346237887	OK	 
USER	RampUpUsers	3062	END	1557346237870	1557346237887
REQUEST	3063		perfectmatch	1557346237875	1557346237887	OK	 
REQUEST	3065		perfectmatch	1557346237881	1557346237887	OK	 
USER	RampUpUsers	3063	END	1557346237870	1557346237887
USER	RampUpUsers	3065	END	1557346237881	1557346237887
REQUEST	3057		perfectmatch	1557346237835	1557346237887	OK	 
USER	RampUpUsers	3057	END	1557346237835	1557346237888
REQUEST	3066		perfectmatch	1557346237881	1557346237888	OK	 
USER	RampUpUsers	3066	END	1557346237881	1557346237888
REQUEST	3067		perfectmatch	1557346237885	1557346237889	OK	 
USER	RampUpUsers	3067	END	1557346237885	1557346237889
REQUEST	3068		perfectmatch	1557346237886	1557346237889	OK	 
USER	RampUpUsers	3068	END	1557346237885	1557346237889
USER	RampUpUsers	3070	START	1557346237896	1557346237896
USER	RampUpUsers	3069	START	1557346237896	1557346237896
USER	RampUpUsers	3071	START	1557346237896	1557346237896
REQUEST	3069		perfectmatch	1557346237897	1557346237899	OK	 
USER	RampUpUsers	3069	END	1557346237896	1557346237899
REQUEST	3070		perfectmatch	1557346237897	1557346237900	OK	 
REQUEST	3071		perfectmatch	1557346237897	1557346237900	OK	 
USER	RampUpUsers	3070	END	1557346237896	1557346237900
USER	RampUpUsers	3071	END	1557346237896	1557346237900
USER	RampUpUsers	3072	START	1557346237907	1557346237907
USER	RampUpUsers	3073	START	1557346237907	1557346237907
REQUEST	3073		perfectmatch	1557346237908	1557346237910	OK	 
REQUEST	3072		perfectmatch	1557346237908	1557346237910	OK	 
USER	RampUpUsers	3073	END	1557346237907	1557346237910
USER	RampUpUsers	3072	END	1557346237907	1557346237910
USER	RampUpUsers	3074	START	1557346237918	1557346237918
USER	RampUpUsers	3075	START	1557346237918	1557346237918
REQUEST	3075		perfectmatch	1557346237919	1557346237922	OK	 
REQUEST	3074		perfectmatch	1557346237919	1557346237922	OK	 
USER	RampUpUsers	3075	END	1557346237918	1557346237922
USER	RampUpUsers	3074	END	1557346237918	1557346237922
USER	RampUpUsers	3076	START	1557346237929	1557346237929
USER	RampUpUsers	3078	START	1557346237929	1557346237929
USER	RampUpUsers	3077	START	1557346237929	1557346237929
REQUEST	3076		perfectmatch	1557346237930	1557346237932	OK	 
USER	RampUpUsers	3076	END	1557346237929	1557346237932
REQUEST	3078		perfectmatch	1557346237930	1557346237933	OK	 
REQUEST	3077		perfectmatch	1557346237930	1557346237933	OK	 
USER	RampUpUsers	3078	END	1557346237929	1557346237933
USER	RampUpUsers	3077	END	1557346237929	1557346237933
USER	RampUpUsers	3080	START	1557346237940	1557346237940
USER	RampUpUsers	3079	START	1557346237940	1557346237940
REQUEST	3079		perfectmatch	1557346237941	1557346237943	OK	 
REQUEST	3080		perfectmatch	1557346237941	1557346237943	OK	 
USER	RampUpUsers	3079	END	1557346237940	1557346237943
USER	RampUpUsers	3080	END	1557346237940	1557346237943
USER	RampUpUsers	3082	START	1557346237945	1557346237945
USER	RampUpUsers	3081	START	1557346237945	1557346237945
REQUEST	3081		perfectmatch	1557346237945	1557346237947	OK	 
USER	RampUpUsers	3081	END	1557346237945	1557346237948
REQUEST	3082		perfectmatch	1557346237945	1557346237948	OK	 
USER	RampUpUsers	3082	END	1557346237945	1557346237948
USER	RampUpUsers	3084	START	1557346237955	1557346237955
USER	RampUpUsers	3083	START	1557346237955	1557346237955
REQUEST	3084		perfectmatch	1557346237956	1557346237958	OK	 
REQUEST	3083		perfectmatch	1557346237956	1557346237958	OK	 
USER	RampUpUsers	3084	END	1557346237955	1557346237958
USER	RampUpUsers	3083	END	1557346237955	1557346237958
USER	RampUpUsers	3087	START	1557346237966	1557346237966
USER	RampUpUsers	3085	START	1557346237966	1557346237966
USER	RampUpUsers	3086	START	1557346237966	1557346237966
REQUEST	3086		perfectmatch	1557346237967	1557346237969	OK	 
